# Time  Detrended_flux  flux_error  flux  GP_model  planets_model
8.008222004629999901e+03 1.000035378703357791e+00 9.302666342343359352e-05 9.923373750309075758e-01 9.923022686633032885e-01 1.000000000000000000e+00
8.008242436579999776e+03 1.000090899422804602e+00 9.302666342343359352e-05 9.922988339842224725e-01 9.922086427912909512e-01 1.000000000000000000e+00
8.008283300459999737e+03 9.999727207343890312e-01 9.302666342343359352e-05 9.919889151548839656e-01 9.920159766222005349e-01 1.000000000000000000e+00
8.008303732399999717e+03 1.000055011005817285e+00 9.302666342343359352e-05 9.919744109976835755e-01 9.919198444893480016e-01 1.000000000000000000e+00
8.008324164450000353e+03 1.000056617702183903e+00 9.302666342343359352e-05 9.918818644718778721e-01 9.918257095792346600e-01 1.000000000000000000e+00
8.008344596289999572e+03 9.999909670329090172e-01 9.302666342343359352e-05 9.917275402392652373e-01 9.917364985624196327e-01 1.000000000000000000e+00
8.008365028229999552e+03 1.000008099416926699e+00 9.302666342343359352e-05 9.916649322944945943e-01 9.916569004518095420e-01 1.000000000000000000e+00
8.008385460270000294e+03 9.999181043263649649e-01 9.302666342343359352e-05 9.915105880561478902e-01 9.915917951341813863e-01 1.000000000000000000e+00
8.008405892110000423e+03 9.999381466936331231e-01 9.302666342343359352e-05 9.914843605387827497e-01 9.915456909181799006e-01 1.000000000000000000e+00
8.008426324150000255e+03 9.998500307254959418e-01 9.302666342343359352e-05 9.913719383161788690e-01 9.915206359466075536e-01 1.000000000000000000e+00
8.008446756090000235e+03 9.998368501154640819e-01 9.302666342343359352e-05 9.913538231239789056e-01 9.915155887778035471e-01 1.000000000000000000e+00
8.008467188030000216e+03 1.000179130602646627e+00 9.302666342343359352e-05 9.917017928595176501e-01 9.915241805355197169e-01 1.000000000000000000e+00
8.008487619970000196e+03 1.000089250034503330e+00 9.302666342343359352e-05 9.916245107088070831e-01 9.915360160851601767e-01 1.000000000000000000e+00
8.008508051910000177e+03 1.000033925773515131e+00 9.302666342343359352e-05 9.915784975204470220e-01 9.915448585941442072e-01 1.000000000000000000e+00
8.008528483850000157e+03 1.000038991900291441e+00 9.302666342343359352e-05 9.915868199058199828e-01 9.915481575589262242e-01 1.000000000000000000e+00
8.008548915790000137e+03 1.000053265645630018e+00 9.302666342343359352e-05 9.915978830767604446e-01 9.915450677885534470e-01 1.000000000000000000e+00
8.008569347720000223e+03 9.999880462363123224e-01 9.302666342343359352e-05 9.915244620327252623e-01 9.915363146235179892e-01 1.000000000000000000e+00
8.008589779560000352e+03 9.999744233944235505e-01 9.302666342343359352e-05 9.914988146816480219e-01 9.915241745043787969e-01 1.000000000000000000e+00
8.008610211600000184e+03 9.999870420206173893e-01 9.302666342343359352e-05 9.914979444322160607e-01 9.915107924086217217e-01 1.000000000000000000e+00
8.008630643530000270e+03 1.000093505215066569e+00 9.302666342343359352e-05 9.915902008748777030e-01 9.914974906887727979e-01 1.000000000000000000e+00
8.008651075370000399e+03 9.999753077016552139e-01 9.302666342343359352e-05 9.914612139044642891e-01 9.914856959650736323e-01 1.000000000000000000e+00
8.008671507410000231e+03 9.999657762882601109e-01 9.302666342343359352e-05 9.914450792799370804e-01 9.914790113718183751e-01 1.000000000000000000e+00
8.008691939340000317e+03 9.999246084084818520e-01 9.302666342343359352e-05 9.914060380899004654e-01 9.914807874044225811e-01 1.000000000000000000e+00
8.008732803210000384e+03 9.998682035376088573e-01 9.302666342343359352e-05 9.913841618196954641e-01 9.915148399680115965e-01 1.000000000000000000e+00
8.008773666979999689e+03 1.000103360829741606e+00 9.302666342343359352e-05 9.916809968989523938e-01 9.915785065217642691e-01 1.000000000000000000e+00
8.008794099020000431e+03 1.000074107356885733e+00 9.302666342343359352e-05 9.916833075612374593e-01 9.916098219782687462e-01 1.000000000000000000e+00
8.008814530949999607e+03 9.999606651433117221e-01 9.302666342343359352e-05 9.915979130853614931e-01 9.916369189814564500e-01 1.000000000000000000e+00
8.008834962779999842e+03 1.000019013384159994e+00 9.302666342343359352e-05 9.916788662882740635e-01 9.916600114755197426e-01 1.000000000000000000e+00
8.008855394819999674e+03 1.000006283464218493e+00 9.302666342343359352e-05 9.916851280830377702e-01 9.916788969041727686e-01 1.000000000000000000e+00
8.008875826749999760e+03 9.999684102761959847e-01 9.302666342343359352e-05 9.916623215461984886e-01 9.916936488746646017e-01 1.000000000000000000e+00
8.008896258679999846e+03 1.000015374210669217e+00 9.302666342343359352e-05 9.917196679829087813e-01 9.917044213102138572e-01 1.000000000000000000e+00
8.008916690609999932e+03 1.000055441348874252e+00 9.302666342343359352e-05 9.917656711684018633e-01 9.917106893900891063e-01 1.000000000000000000e+00
8.008937122540000018e+03 9.997758254202165906e-01 9.302666342343359352e-05 9.914901622016629723e-01 9.917124789298930043e-01 9.996700479600488798e-01
8.008957554470000105e+03 9.996323815875917118e-01 9.302666342343359352e-05 9.913474613005447411e-01 9.917120329036469562e-01 9.996181490329304475e-01
8.008977986509999937e+03 9.995391748879924876e-01 9.302666342343359352e-05 9.912577755947109548e-01 9.917147826705146052e-01 9.996358924229342691e-01
8.009018850370000109e+03 9.999284541167327012e-01 9.302666342343359352e-05 9.916799465979138084e-01 9.917509022921994211e-01 1.000000000000000000e+00
8.009039282300000195e+03 9.999366359394133985e-01 9.302666342343359352e-05 9.917272501561211762e-01 9.917900940037268631e-01 1.000000000000000000e+00
8.009059714130000430e+03 9.999786459724083754e-01 9.302666342343359352e-05 9.918230976280485445e-01 9.918442774981168775e-01 1.000000000000000000e+00
8.009080146160000368e+03 1.000066203479240245e+00 9.302666342343359352e-05 9.919770017402456119e-01 9.919113337588528756e-01 1.000000000000000000e+00
8.009100578079999650e+03 1.000003722570951714e+00 9.302666342343359352e-05 9.919923061268087761e-01 9.919886133788122784e-01 1.000000000000000000e+00
8.009121009909999884e+03 1.000005180531299498e+00 9.302666342343359352e-05 9.920802113223103902e-01 9.920750718463492435e-01 1.000000000000000000e+00
8.009141441939999822e+03 9.999442664743075637e-01 9.302666342343359352e-05 9.921149312737881365e-01 9.921702284187049470e-01 1.000000000000000000e+00
8.009161873869999908e+03 1.000013796075111649e+00 9.302666342343359352e-05 9.922870906183236528e-01 9.922734011399502174e-01 1.000000000000000000e+00
8.009182305700000143e+03 9.999602510367299191e-01 9.302666342343359352e-05 9.923431466851865279e-01 9.923825928644202099e-01 1.000000000000000000e+00
8.009202737720000187e+03 9.999542841689250672e-01 9.302666342343359352e-05 9.924501773624587742e-01 9.924955501213706954e-01 1.000000000000000000e+00
8.009223169650000273e+03 1.000073948183198613e+00 9.302666342343359352e-05 9.926821838604632520e-01 9.926087822443893094e-01 1.000000000000000000e+00
8.009264033499999641e+03 1.000098331469468915e+00 9.302666342343359352e-05 9.929175113103235750e-01 9.928198858720277409e-01 1.000000000000000000e+00
8.009284465429999727e+03 1.000031175821527896e+00 9.302666342343359352e-05 9.929441589481041719e-01 9.929132040632616674e-01 1.000000000000000000e+00
8.009304897250000067e+03 1.000067840349943227e+00 9.302666342343359352e-05 9.930661839230614518e-01 9.929988185357186969e-01 1.000000000000000000e+00
8.009325329280000005e+03 9.999942286088033816e-01 9.302666342343359352e-05 9.930739061364122211e-01 9.930796375874901827e-01 1.000000000000000000e+00
8.009345761200000197e+03 9.999193085034974171e-01 9.302666342343359352e-05 9.930803479827826630e-01 9.931604875887933837e-01 1.000000000000000000e+00
8.009366193030000431e+03 9.999947750025186544e-01 9.302666342343359352e-05 9.932407739642863387e-01 9.932459636719448426e-01 1.000000000000000000e+00
8.009386625049999566e+03 9.999314035202442330e-01 9.302666342343359352e-05 9.932703624449753521e-01 9.933385019694163098e-01 1.000000000000000000e+00
8.009407056979999652e+03 1.000007082673576075e+00 9.302666342343359352e-05 9.934464729219895096e-01 9.934394367147416638e-01 1.000000000000000000e+00
8.009427488799999992e+03 1.000002709433953640e+00 9.302666342343359352e-05 9.935510328911041356e-01 9.935483409374946673e-01 1.000000000000000000e+00
8.009447920820000036e+03 1.000017632322309113e+00 9.302666342343359352e-05 9.936820704492597134e-01 9.936645498356498907e-01 1.000000000000000000e+00
8.009468352740000228e+03 9.999641689154086244e-01 9.302666342343359352e-05 9.937520204984340300e-01 9.937876289870340996e-01 1.000000000000000000e+00
8.009488784569999552e+03 9.999810259200023754e-01 9.302666342343359352e-05 9.938985324918923059e-01 9.939173911599832323e-01 1.000000000000000000e+00
8.009509216589999596e+03 1.000000151499609968e+00 9.302666342343359352e-05 9.940528667273718089e-01 9.940527161287729951e-01 1.000000000000000000e+00
8.009529648509999788e+03 9.999873000245149690e-01 9.302666342343359352e-05 9.941791329179519021e-01 9.941917591289202161e-01 1.000000000000000000e+00
8.009550080330000128e+03 1.000024454850369171e+00 9.302666342343359352e-05 9.943567938393566008e-01 9.943324775874000654e-01 1.000000000000000000e+00
8.009570512350000172e+03 1.000046635992378308e+00 9.302666342343359352e-05 9.945190403426606984e-01 9.944726621231694264e-01 1.000000000000000000e+00
8.009590944270000364e+03 9.999648533454860155e-01 9.302666342343359352e-05 9.945759966675566943e-01 9.946109539151297696e-01 1.000000000000000000e+00
8.009611376290000408e+03 1.000052880801609589e+00 9.302666342343359352e-05 9.947997407973905304e-01 9.947471377713463792e-01 1.000000000000000000e+00
8.009631808109999838e+03 9.999779769451025979e-01 9.302666342343359352e-05 9.948588177300979885e-01 9.948807280429879940e-01 1.000000000000000000e+00
8.009652240030000030e+03 9.999943983327936881e-01 9.302666342343359352e-05 9.950066701077391329e-01 9.950122438351952647e-01 1.000000000000000000e+00
8.009672672050000074e+03 9.999811854361867480e-01 9.302666342343359352e-05 9.951232135115611888e-01 9.951419366730319682e-01 1.000000000000000000e+00
8.009693103870000414e+03 1.000038744631167154e+00 9.302666342343359352e-05 9.953082065345023599e-01 9.952696451791879229e-01 1.000000000000000000e+00
8.009713535789999696e+03 9.999832818587630623e-01 9.302666342343359352e-05 9.953782966238151619e-01 9.953949377769714113e-01 1.000000000000000000e+00
8.009754399630000080e+03 1.000069137683333054e+00 9.302666342343359352e-05 9.957082912072924286e-01 9.956394550019386225e-01 1.000000000000000000e+00
8.009774831540000378e+03 9.999897441611511617e-01 9.302666342343359352e-05 9.957491229105284170e-01 9.957593352578030244e-01 1.000000000000000000e+00
8.009795263560000421e+03 9.999551191955977636e-01 9.302666342343359352e-05 9.958353276186341363e-01 9.958800235151775704e-01 1.000000000000000000e+00
8.009815695479999704e+03 9.999701209147522363e-01 9.302666342343359352e-05 9.959738773299328107e-01 9.960036370075100454e-01 1.000000000000000000e+00
8.009836127290000150e+03 1.000004974540864788e+00 9.302666342343359352e-05 9.961358237472258681e-01 9.961308684535140623e-01 1.000000000000000000e+00
8.009856559310000193e+03 9.999649601359149598e-01 9.302666342343359352e-05 9.962264697282949832e-01 9.962613785915940268e-01 1.000000000000000000e+00
8.009876991230000385e+03 1.000000265771166630e+00 9.302666342343359352e-05 9.963947979747562744e-01 9.963945331618186962e-01 1.000000000000000000e+00
8.009897423039999921e+03 9.999616882840924870e-01 9.302666342343359352e-05 9.964906454466835317e-01 9.965288241758890608e-01 1.000000000000000000e+00
8.009917855059999965e+03 1.000019960361086424e+00 9.302666342343359352e-05 9.966821703417984013e-01 9.966622766028760960e-01 1.000000000000000000e+00
8.009938286970000263e+03 1.000069508385199368e+00 9.302666342343359352e-05 9.968613316932583013e-01 9.967920462877412069e-01 1.000000000000000000e+00
8.009958718789999693e+03 1.000013791833358701e+00 9.302666342343359352e-05 9.969297613066432362e-01 9.969160120071329789e-01 1.000000000000000000e+00
8.009979150799999843e+03 9.999420336133443277e-01 9.302666342343359352e-05 9.969762846412218993e-01 9.970340791041600870e-01 1.000000000000000000e+00
8.009999582710000141e+03 1.000026284996357706e+00 9.302666342343359352e-05 9.971727909641201482e-01 9.971465809698712990e-01 1.000000000000000000e+00
8.010020014529999571e+03 1.000057595269771227e+00 9.302666342343359352e-05 9.973100403027043148e-01 9.972526032699888798e-01 1.000000000000000000e+00
8.010040446539999721e+03 1.000034260866279112e+00 9.302666342343359352e-05 9.973860820979028041e-01 9.973519119574140168e-01 1.000000000000000000e+00
8.010060878350000166e+03 9.999607682818805188e-01 9.302666342343359352e-05 9.974070281014736361e-01 9.974461596280475018e-01 1.000000000000000000e+00
8.010081310270000358e+03 9.999609169623184801e-01 9.302666342343359352e-05 9.974990244695923769e-01 9.975380112852761938e-01 1.000000000000000000e+00
8.010101742279999598e+03 1.000053045706343458e+00 9.302666342343359352e-05 9.976819969133926547e-01 9.976290769743357822e-01 1.000000000000000000e+00
8.010122174090000044e+03 1.000030648475690676e+00 9.302666342343359352e-05 9.977506165812511929e-01 9.977200379829210819e-01 1.000000000000000000e+00
8.010142606100000194e+03 9.999438608316733035e-01 9.302666342343359352e-05 9.977568883788819898e-01 9.978129047655012185e-01 1.000000000000000000e+00
8.010163038009999582e+03 9.998702108377667264e-01 9.302666342343359352e-05 9.977809452741006613e-01 9.979104632371079697e-01 1.000000000000000000e+00
8.010183469919999879e+03 9.999683539171905222e-01 9.302666342343359352e-05 9.979818128470260286e-01 9.980133960616027755e-01 1.000000000000000000e+00
8.010203901830000177e+03 1.000027083967483188e+00 9.302666342343359352e-05 9.981454697545819599e-01 9.981184367472967223e-01 1.000000000000000000e+00
8.010244765649999863e+03 1.000139656528401977e+00 9.302666342343359352e-05 9.984557286813996457e-01 9.983163072916763081e-01 1.000000000000000000e+00
8.010265197560000161e+03 1.000091024224280867e+00 9.302666342343359352e-05 9.984925792435558334e-01 9.984017005032468361e-01 1.000000000000000000e+00
8.010285629469999549e+03 1.000034530856592552e+00 9.302666342343359352e-05 9.985125349632901770e-01 9.984780566607047714e-01 1.000000000000000000e+00
8.010306061379999846e+03 9.999635346107197398e-01 9.302666342343359352e-05 9.985135152442596862e-01 9.985499277560910825e-01 1.000000000000000000e+00
8.010326493389999996e+03 9.998891029062483282e-01 9.302666342343359352e-05 9.985123749174176222e-01 9.986231193191033029e-01 1.000000000000000000e+00
8.010346925200000442e+03 9.999402261849026363e-01 9.302666342343359352e-05 9.986422921544653164e-01 9.987019883824562738e-01 1.000000000000000000e+00
8.010367357109999830e+03 9.999445807240440187e-01 9.302666342343359352e-05 9.987320278746343316e-01 9.987873799480649906e-01 1.000000000000000000e+00
8.010387789110000085e+03 9.999872521033810191e-01 9.302666342343359352e-05 9.988647659201858042e-01 9.988774995072845497e-01 1.000000000000000000e+00
8.010408220919999621e+03 9.999639316985794446e-01 9.302666342343359352e-05 9.989326053644157488e-01 9.989686364663055151e-01 1.000000000000000000e+00
8.010428652829999919e+03 9.998654804219544445e-01 9.302666342343359352e-05 9.989217622565499388e-01 9.990561548689467219e-01 9.997485771363001650e-01
8.010449084830000174e+03 9.997599123248066544e-01 9.302666342343359352e-05 9.988952746646418968e-01 9.991351547011380063e-01 9.996734970004208520e-01
8.010469516639999711e+03 9.996801687884433463e-01 9.302666342343359352e-05 9.988845315854465445e-01 9.992041082459792722e-01 9.996518338415245619e-01
8.010489948550000008e+03 9.996712884909821906e-01 9.302666342343359352e-05 9.989362163994152111e-01 9.992646862023250032e-01 9.996590540295334781e-01
8.010510380550000264e+03 9.996913411807615280e-01 9.302666342343359352e-05 9.990114879738518638e-01 9.993199368856124920e-01 9.997016152484835549e-01
